HourUTC;HourDK;PriceArea;mFRRUpActBal;mFRRDownActBal;mFRRUpActSpec;mFRRDownActSpec;ImbalanceMWh;ImbalancePriceDKK;BalancingPowerPriceUpEUR;BalancingPowerPriceUpDKK;BalancingPowerPriceDownEUR;BalancingPowerPriceDownDKK;ImbalancePriceEUR
2021-07-01 13:00;2021-07-01 15:00;DK2;0,000000;0,000000;;;;632,090027;85,004036;632,090027;85,004036;632,090027;85,004036
2021-07-01 14:00;2021-07-01 16:00;DK2;0,000000;0,000000;;;;637,140015;85,683167;637,140015;85,683167;637,140015;85,683167
2021-07-01 15:00;2021-07-01 17:00;DK2;0,000000;0,000000;;;;713,219971;95,914467;713,219971;95,914467;713,219971;95,914467
2021-07-01 16:00;2021-07-01 18:00;DK2;0,000000;0,000000;;;;743,479980;99,983864;743,479980;99,983864;743,479980;99,983864
2021-07-01 17:00;2021-07-01 19:00;DK2;0,000000;0,000000;;;;771,659973;103,773537;771,659973;103,773537;771,659973;103,773537
2021-07-01 18:00;2021-07-01 20:00;DK2;0,000000;0,000000;;;;746,159973;100,344269;746,159973;100,344269;746,159973;100,344269
2021-07-01 19:00;2021-07-01 21:00;DK2;0,000000;0,000000;;;;739,989990;99,514526;739,989990;99,514526;739,989990;99,514526
2021-07-01 20:00;2021-07-01 22:00;DK2;0,000000;0,000000;;;;730,020020;98,173752;730,020020;98,173752;730,020020;98,173752
2021-07-01 21:00;2021-07-01 23:00;DK2;0,000000;0,000000;;;;684,070007;91,994354;684,070007;91,994354;684,070007;91,994354
2021-07-01 22:00;2021-07-02 00:00;DK2;0,000000;0,000000;;;;674,979980;90,771919;674,979980;90,771919;674,979980;90,771919
2021-07-01 23:00;2021-07-02 01:00;DK2;0,000000;0,000000;;;;634,750000;85,361755;634,750000;85,361755;634,750000;85,361755
2021-07-02 00:00;2021-07-02 02:00;DK2;0,000000;0,000000;;;;611,109985;82,182625;611,109985;82,182625;611,109985;82,182625
2021-07-02 01:00;2021-07-02 03:00;DK2;0,000000;0,000000;;;;612,369995;82,352074;612,369995;82,352074;612,369995;82,352074
2021-07-02 02:00;2021-07-02 04:00;DK2;0,000000;0,000000;;;;618,840027;83,222160;618,840027;83,222160;618,840027;83,222160
2021-07-02 03:00;2021-07-02 05:00;DK2;0,000000;0,000000;;;;644,570007;86,682358;644,570007;86,682358;644,570007;86,682358
2021-07-02 04:00;2021-07-02 06:00;DK2;0,000000;0,000000;;;;758,489990;102,002419;758,489990;102,002419;758,489990;102,002419
2021-07-02 05:00;2021-07-02 07:00;DK2;0,000000;0,000000;;;;386,679993;112,002419;832,849976;52,001076;386,679993;52,001076
2021-07-02 06:00;2021-07-02 08:00;DK2;0,000000;0,000000;;;;390,329987;122,502693;910,929993;52,491932;390,329987;52,491932
2021-07-02 07:00;2021-07-02 09:00;DK2;0,000000;0,000000;;;;409,600006;107,243141;797,460022;55,083378;409,600006;55,083378
2021-07-02 08:00;2021-07-02 10:00;DK2;12,500000;0,000000;;;;1099,000000;147,794510;1099,000000;103,282677;768,010010;147,794510
2021-07-02 09:00;2021-07-02 11:00;DK2;20,500000;0,000000;;;;1300,000000;174,825180;1300,000000;100,002693;743,619995;174,825180
2021-07-02 10:00;2021-07-02 12:00;DK2;31,700001;0,000000;;;;1300,000000;174,825180;1300,000000;99,612694;740,719971;174,825180
2021-07-02 11:00;2021-07-02 13:00;DK2;0,000000;0,000000;;;;668,070007;89,842659;668,070007;89,842659;668,070007;89,842659
2021-07-02 12:00;2021-07-02 14:00;DK2;0,000000;0,000000;;;;612,520020;82,372246;612,520020;82,372246;612,520020;82,372246
2021-07-02 13:00;2021-07-02 15:00;DK2;0,000000;0,000000;;;;613,710022;82,532272;613,710022;82,532272;613,710022;82,532272
2021-07-02 14:00;2021-07-02 16:00;DK2;0,000000;0,000000;;;;614,010010;82,572617;614,010010;82,572617;614,010010;82,572617
2021-07-02 15:00;2021-07-02 17:00;DK2;0,000000;0,000000;;;;700,710022;94,232117;700,710022;94,232117;700,710022;94,232117
2021-07-02 16:00;2021-07-02 18:00;DK2;0,000000;0,000000;;;;743,469971;99,982521;743,469971;99,982521;743,469971;99,982521
2021-07-02 17:00;2021-07-02 19:00;DK2;0,000000;0,000000;;;;817,979980;110,002693;817,979980;110,002693;817,979980;110,002693
2021-07-02 18:00;2021-07-02 20:00;DK2;0,000000;0,000000;;;;814,190002;109,493004;814,190002;109,493004;814,190002;109,493004
2021-07-02 19:00;2021-07-02 21:00;DK2;0,000000;0,000000;;;;784,890015;105,552719;784,890015;105,552719;784,890015;105,552719
2021-07-02 20:00;2021-07-02 22:00;DK2;0,000000;0,000000;;;;780,950012;105,022865;780,950012;105,022865;780,950012;105,022865
2021-07-02 21:00;2021-07-02 23:00;DK2;0,000000;0,000000;;;;386,679993;99,982521;743,469971;52,001076;386,679993;52,001076
2021-07-02 22:00;2021-07-03 00:00;DK2;0,000000;0,000000;;;;688,869995;92,639862;688,869995;92,639862;688,869995;92,639862
2021-07-02 23:00;2021-07-03 01:00;DK2;0,000000;0,000000;;;;627,520020;84,389458;627,520020;84,389458;627,520020;84,389458
2021-07-03 00:00;2021-07-03 02:00;DK2;0,000000;0,000000;;;;601,570007;80,899673;601,570007;80,899673;601,570007;80,899673
2021-07-03 01:00;2021-07-03 03:00;DK2;0,000000;0,000000;;;;576,809998;77,569931;576,809998;77,569931;576,809998;77,569931
2021-07-03 02:00;2021-07-03 04:00;DK2;0,000000;0,000000;;;;550,640015;74,050568;550,640015;74,050568;550,640015;74,050568
2021-07-03 03:00;2021-07-03 05:00;DK2;0,000000;0,000000;;;;550,710022;74,059975;550,710022;74,059975;550,710022;74,059975
2021-07-03 04:00;2021-07-03 06:00;DK2;0,000000;0,000000;;;;587,219971;78,969879;587,219971;78,969879;587,219971;78,969879
2021-07-03 05:00;2021-07-03 07:00;DK2;0,000000;0,000000;;;;605,659973;81,449707;605,659973;81,449707;605,659973;81,449707
2021-07-03 06:00;2021-07-03 08:00;DK2;0,000000;0,000000;;;;617,409973;83,029854;617,409973;83,029854;617,409973;83,029854
2021-07-03 07:00;2021-07-03 09:00;DK2;0,000000;0,000000;;;;589,969971;79,339699;589,969971;79,339699;589,969971;79,339699
2021-07-03 08:00;2021-07-03 10:00;DK2;0,000000;0,000000;;;;550,710022;74,059975;550,710022;74,059975;550,710022;74,059975
2021-07-03 09:00;2021-07-03 11:00;DK2;0,000000;0,000000;;;;520,520020;70,000000;520,520020;70,000000;520,520020;70,000000
2021-07-03 10:00;2021-07-03 12:00;DK2;0,000000;0,000000;;;;498,510010;67,040077;498,510010;67,040077;498,510010;67,040077
2021-07-03 11:00;2021-07-03 13:00;DK2;0,000000;0,000000;;;;483,339996;65,000000;483,339996;65,000000;483,339996;65,000000
2021-07-03 12:00;2021-07-03 14:00;DK2;0,000000;0,000000;;;;495,239990;66,600327;495,239990;66,600327;495,239990;66,600327
2021-07-03 13:00;2021-07-03 15:00;DK2;0,000000;0,000000;;;;542,830017;73,000267;542,830017;73,000267;542,830017;73,000267
2021-07-03 14:00;2021-07-03 16:00;DK2;0,000000;0,000000;;;;559,190002;75,200378;559,190002;75,200378;559,190002;75,200378
2021-07-03 15:00;2021-07-03 17:00;DK2;0,000000;0,000000;;;;635,409973;85,450508;635,409973;85,450508;635,409973;85,450508
2021-07-03 16:00;2021-07-03 18:00;DK2;0,000000;0,000000;;;;709,690002;95,439751;709,690002;95,439751;709,690002;95,439751
2021-07-03 17:00;2021-07-03 19:00;DK2;0,000000;0,000000;;;;795,349976;106,959389;795,349976;106,959389;795,349976;106,959389
2021-07-03 18:00;2021-07-03 20:00;DK2;0,000000;0,000000;;;;798,849976;107,430069;798,849976;107,430069;798,849976;107,430069
2021-07-03 19:00;2021-07-03 21:00;DK2;0,000000;0,000000;;;;795,429993;106,970146;795,429993;106,970146;795,429993;106,970146
2021-07-03 20:00;2021-07-03 22:00;DK2;0,000000;0,000000;;;;795,280029;106,949974;795,280029;106,949974;795,280029;106,949974
2021-07-03 21:00;2021-07-03 23:00;DK2;12,300000;0,000000;;;;1099,000000;147,794510;1099,000000;100,000000;743,599976;147,794510
2021-07-03 22:00;2021-07-04 00:00;DK2;0,000000;0,000000;;;;195,940002;94,179665;700,320007;26,350189;195,940002;26,350189
2021-07-03 23:00;2021-07-04 01:00;DK2;0,000000;0,000000;;;;198,320007;86,740181;645,000000;26,670254;198,320007;26,670254
2021-07-04 00:00;2021-07-04 02:00;DK2;0,000000;0,000000;;;;199,139999;80,049759;595,250000;26,780527;199,139999;26,780527
2021-07-04 01:00;2021-07-04 03:00;DK2;0,000000;0,000000;;;;200,770004;75,610542;562,239990;26,999731;200,770004;26,999731
2021-07-04 02:00;2021-07-04 04:00;DK2;0,000000;0,000000;;;;200,770004;75,029587;557,919983;26,999731;200,770004;26,999731
2021-07-04 03:00;2021-07-04 05:00;DK2;0,000000;0,000000;;;;207,759995;73,990051;550,190002;27,939753;207,759995;27,939753
2021-07-04 04:00;2021-07-04 06:00;DK2;0,000000;0,000000;;;;553,979980;74,499733;553,979980;74,499733;553,979980;74,499733
2021-07-04 05:00;2021-07-04 07:00;DK2;0,000000;0,000000;;;;560,820007;75,419579;560,820007;75,419579;560,820007;75,419579
2021-07-04 06:00;2021-07-04 08:00;DK2;0,000000;0,000000;;;;585,059998;78,679398;585,059998;78,679398;585,059998;78,679398
2021-07-04 07:00;2021-07-04 09:00;DK2;0,000000;0,000000;;;;573,169983;77,080421;573,169983;77,080421;573,169983;77,080421
2021-07-04 08:00;2021-07-04 10:00;DK2;0,000000;0,000000;;;;559,479980;75,239372;559,479980;75,239372;559,479980;75,239372
2021-07-04 09:00;2021-07-04 11:00;DK2;0,000000;0,000000;;;;580,229980;78,029854;580,229980;78,029854;580,229980;78,029854
2021-07-04 10:00;2021-07-04 12:00;DK2;0,000000;0,000000;;;;580,159973;78,020439;580,159973;78,020439;580,159973;78,020439
2021-07-04 11:00;2021-07-04 13:00;DK2;0,000000;0,000000;;;;550,260010;73,999458;550,260010;73,999458;550,260010;73,999458
2021-07-04 12:00;2021-07-04 14:00;DK2;0,000000;0,000000;;;;515,020020;69,260353;515,020020;69,260353;515,020020;69,260353
2021-07-04 13:00;2021-07-04 15:00;DK2;0,000000;0,000000;;;;513,599976;69,069389;513,599976;69,069389;513,599976;69,069389
2021-07-04 14:00;2021-07-04 16:00;DK2;0,000000;0,000000;;;;572,799988;77,030663;572,799988;77,030663;572,799988;77,030663
2021-07-04 15:00;2021-07-04 17:00;DK2;0,000000;0,000000;;;;617,710022;83,070198;617,710022;83,070198;617,710022;83,070198
2021-07-04 16:00;2021-07-04 18:00;DK2;0,000000;0,000000;;;;697,869995;93,850189;697,869995;93,850189;697,869995;93,850189
2021-07-04 17:00;2021-07-04 19:00;DK2;0,000000;0,000000;;;;740,179993;99,540077;740,179993;99,540077;740,179993;99,540077
2021-07-04 18:00;2021-07-04 20:00;DK2;0,000000;0,000000;;;;743,599976;100,000000;743,599976;100,000000;743,599976;100,000000
2021-07-04 19:00;2021-07-04 21:00;DK2;0,000000;0,000000;;;;759,140015;102,089836;759,140015;102,089836;759,140015;102,089836
2021-07-04 20:00;2021-07-04 22:00;DK2;0,000000;0,000000;;;;780,190002;104,920654;780,190002;104,920654;780,190002;104,920654
2021-07-04 21:00;2021-07-04 23:00;DK2;0,000000;0,000000;;;;711,849976;95,730232;711,849976;95,730232;711,849976;95,730232
2021-07-04 22:00;2021-07-05 00:00;DK2;0,000000;0,000000;;;;606,409973;81,550568;606,409973;81,550568;606,409973;81,550568
2021-07-04 23:00;2021-07-05 01:00;DK2;0,000000;0,000000;;;;559,340027;75,220551;559,340027;75,220551;559,340027;75,220551
2021-07-05 00:00;2021-07-05 02:00;DK2;0,000000;0,000000;;;;550,340027;74,010223;550,340027;74,010223;550,340027;74,010223
2021-07-05 01:00;2021-07-05 03:00;DK2;0,000000;0,000000;;;;535,469971;72,010490;535,469971;72,010490;535,469971;72,010490
2021-07-05 02:00;2021-07-05 04:00;DK2;0,000000;0,000000;;;;531,969971;71,539803;531,969971;71,539803;531,969971;71,539803
2021-07-05 03:00;2021-07-05 05:00;DK2;0,000000;0,000000;;;;550,929993;74,089561;550,929993;74,089561;550,929993;74,089561
2021-07-05 04:00;2021-07-05 06:00;DK2;0,000000;0,000000;;;;680,909973;91,569389;680,909973;91,569389;680,909973;91,569389
2021-07-05 05:00;2021-07-05 07:00;DK2;0,000000;0,000000;;;;757,950012;101,929802;757,950012;101,929802;757,950012;101,929802
2021-07-05 06:00;2021-07-05 08:00;DK2;0,000000;0,000000;;;;785,909973;105,689888;785,909973;105,689888;785,909973;105,689888
2021-07-05 07:00;2021-07-05 09:00;DK2;0,000000;0,000000;;;;770,000000;103,550293;770,000000;103,550293;770,000000;103,550293
2021-07-05 08:00;2021-07-05 10:00;DK2;0,000000;0,000000;;;;442,589996;101,000542;751,039978;59,519901;442,589996;59,519901
2021-07-05 09:00;2021-07-05 11:00;DK2;0,000000;0,000000;;;;449,130005;100,090103;744,270020;60,399406;449,130005;60,399406
2021-07-05 10:00;2021-07-05 12:00;DK2;0,000000;0,000000;;;;728,059998;97,910164;728,059998;97,910164;728,059998;97,910164
2021-07-05 11:00;2021-07-05 13:00;DK2;0,000000;0,000000;;;;700,690002;94,229424;700,690002;94,229424;700,690002;94,229424
2021-07-05 12:00;2021-07-05 14:00;DK2;0,000000;0,000000;;;;661,280029;88,929535;661,280029;88,929535;661,280029;88,929535
2021-07-05 13:00;2021-07-05 15:00;DK2;0,000000;0,000000;;;;624,099976;83,929535;624,099976;83,929535;624,099976;83,929535
2021-07-05 14:00;2021-07-05 16:00;DK2;0,000000;0,000000;;;;652,880005;87,799889;652,880005;87,799889;652,880005;87,799889
2021-07-05 15:00;2021-07-05 17:00;DK2;0,000000;0,000000;;;;423,850006;99,359871;738,840027;56,999729;423,850006;56,999729
2021-07-05 16:00;2021-07-05 18:00;DK2;0,000000;0,000000;;;;496,670013;105,599785;785,239990;66,792633;496,670013;66,792633
2021-07-05 17:00;2021-07-05 19:00;DK2;0,000000;0,000000;;;;462,000000;114,990585;855,070007;62,130177;462,000000;62,130177
2021-07-05 18:00;2021-07-05 20:00;DK2;0,000000;0,000000;;;;877,450012;118,000267;877,450012;118,000267;877,450012;118,000267
2021-07-05 19:00;2021-07-05 21:00;DK2;0,000000;0,000000;;;;823,460022;110,739647;823,460022;110,739647;823,460022;110,739647
2021-07-05 20:00;2021-07-05 22:00;DK2;0,000000;0,000000;;;;773,049988;103,960464;773,049988;103,960464;773,049988;103,960464
2021-07-05 21:00;2021-07-05 23:00;DK2;0,000000;0,000000;;;;703,299988;94,580421;703,299988;94,580421;703,299988;94,580421
2021-07-05 22:00;2021-07-06 00:00;DK2;0,000000;0,000000;;;;645,440002;86,798187;645,440002;86,798187;645,440002;86,798187
2021-07-05 23:00;2021-07-06 01:00;DK2;0,000000;0,000000;;;;580,679993;78,089317;580,679993;78,089317;580,679993;78,089317
2021-07-06 00:00;2021-07-06 02:00;DK2;0,000000;0,000000;;;;543,869995;73,139145;543,869995;73,139145;543,869995;73,139145
2021-07-06 01:00;2021-07-06 03:00;DK2;0,000000;0,000000;;;;526,989990;70,869141;526,989990;70,869141;526,989990;70,869141
2021-07-06 02:00;2021-07-06 04:00;DK2;0,000000;0,000000;;;;505,200012;67,938835;505,200012;67,938835;505,200012;67,938835
2021-07-06 03:00;2021-07-06 05:00;DK2;0,000000;0,000000;;;;532,270020;71,579185;532,270020;71,579185;532,270020;71,579185
2021-07-06 04:00;2021-07-06 06:00;DK2;0,000000;0,000000;;;;613,770020;82,539238;613,770020;82,539238;613,770020;82,539238
2021-07-06 05:00;2021-07-06 07:00;DK2;0,000000;0,000000;;;;718,239990;96,588264;718,239990;96,588264;718,239990;96,588264
2021-07-06 06:00;2021-07-06 08:00;DK2;0,000000;0,000000;;;;416,420013;97,058945;721,739990;55,999786;416,420013;55,999786
2021-07-06 07:00;2021-07-06 09:00;DK2;0,000000;0,000000;;;;416,420013;87,289040;649,090027;55,999786;416,420013;55,999786
2021-07-06 08:00;2021-07-06 10:00;DK2;0,000000;0,000000;;;;571,080017;76,798325;571,080017;76,798325;571,080017;76,798325
2021-07-06 09:00;2021-07-06 11:00;DK2;0,000000;0,000000;;;;523,049988;70,339294;523,049988;70,339294;523,049988;70,339294
2021-07-06 10:00;2021-07-06 12:00;DK2;0,000000;0,000000;;;;446,679993;60,069122;446,679993;60,069122;446,679993;60,069122
2021-07-06 11:00;2021-07-06 13:00;DK2;0,000000;0,000000;;;;401,540009;59,909092;445,489990;53,998737;401,540009;53,998737
2021-07-06 12:00;2021-07-06 14:00;DK2;0,000000;0,000000;;;;408,239990;58,509163;435,079987;54,899746;408,239990;54,899746
2021-07-06 13:00;2021-07-06 15:00;DK2;0,000000;0,000000;;;;466,529999;62,738533;466,529999;62,738533;466,529999;62,738533
2021-07-06 14:00;2021-07-06 16:00;DK2;0,000000;0,000000;;;;508,850006;68,429688;508,850006;68,429688;508,850006;68,429688
2021-07-06 15:00;2021-07-06 17:00;DK2;0,000000;0,000000;;;;431,290009;75,488495;561,340027;57,999489;431,290009;57,999489
2021-07-06 16:00;2021-07-06 18:00;DK2;0,000000;0,000000;;;;680,099976;91,459236;680,099976;91,459236;680,099976;91,459236
2021-07-06 17:00;2021-07-06 19:00;DK2;134,500000;0,000000;;;;2380,000000;320,060242;2380,000000;99,938141;743,150024;320,060242
2021-07-06 18:00;2021-07-06 20:00;DK2;0,000000;0,000000;;;;769,400024;103,468216;769,400024;103,468216;769,400024;103,468216
2021-07-06 19:00;2021-07-06 21:00;DK2;0,000000;0,000000;;;;773,119995;103,968475;773,119995;103,968475;773,119995;103,968475
2021-07-06 20:00;2021-07-06 22:00;DK2;0,000000;0,000000;;;;757,799988;101,908257;757,799988;101,908257;757,799988;101,908257
2021-07-06 21:00;2021-07-06 23:00;DK2;0,000000;0,000000;;;;678,760010;91,279030;678,760010;91,279030;678,760010;91,279030
2021-07-06 22:00;2021-07-07 00:00;DK2;0,000000;0,000000;;;;612,280029;82,338860;612,280029;82,338860;612,280029;82,338860
2021-07-06 23:00;2021-07-07 01:00;DK2;0,000000;0,000000;;;;342,059998;75,059509;558,150024;45,999920;342,059998;45,999920
2021-07-07 00:00;2021-07-07 02:00;DK2;0,000000;0,000000;;;;334,619995;75,068924;558,219971;44,999393;334,619995;44,999393
2021-07-07 01:00;2021-07-07 03:00;DK2;0,000000;0,000000;;;;334,619995;75,098503;558,440002;44,999393;334,619995;44,999393
2021-07-07 02:00;2021-07-07 04:00;DK2;0,000000;0,000000;;;;334,619995;75,068924;558,219971;44,999393;334,619995;44,999393
2021-07-07 03:00;2021-07-07 05:00;DK2;0,000000;0,000000;;;;592,869995;79,728622;592,869995;79,728622;592,869995;79,728622
2021-07-07 04:00;2021-07-07 06:00;DK2;47,799999;0,000000;;;;1500,000000;201,718643;1500,000000;96,459167;717,280029;201,718643
2021-07-07 05:00;2021-07-07 07:00;DK2;0,000000;0,000000;;;;779,140015;104,778046;779,140015;104,778046;779,140015;104,778046
2021-07-07 06:00;2021-07-07 08:00;DK2;0,000000;0,000000;;;;805,390015;108,308121;805,390015;108,308121;805,390015;108,308121
2021-07-07 07:00;2021-07-07 09:00;DK2;0,000000;0,000000;;;;780,260010;104,928658;780,260010;104,928658;780,260010;104,928658
2021-07-07 08:00;2021-07-07 10:00;DK2;0,000000;0,000000;;;;745,309998;100,228615;745,309998;100,228615;745,309998;100,228615
2021-07-07 09:00;2021-07-07 11:00;DK2;0,000000;0,000000;;;;740,549988;99,588493;740,549988;99,588493;740,549988;99,588493
2021-07-07 10:00;2021-07-07 12:00;DK2;0,000000;0,000000;;;;726,130005;97,649307;726,130005;97,649307;726,130005;97,649307
2021-07-07 11:00;2021-07-07 13:00;DK2;0,000000;0,000000;;;;723,969971;97,358833;723,969971;97,358833;723,969971;97,358833
2021-07-07 12:00;2021-07-07 14:00;DK2;0,000000;0,000000;;;;721,140015;96,978256;721,140015;96,978256;721,140015;96,978256
2021-07-07 13:00;2021-07-07 15:00;DK2;0,000000;0,000000;;;;720,330017;96,869324;720,330017;96,869324;720,330017;96,869324
2021-07-07 14:00;2021-07-07 16:00;DK2;0,000000;0,000000;;;;716,609985;96,369064;716,609985;96,369064;716,609985;96,369064
2021-07-07 15:00;2021-07-07 17:00;DK2;0,000000;0,000000;;;;745,760010;100,289131;745,760010;100,289131;745,760010;100,289131
2021-07-07 16:00;2021-07-07 18:00;DK2;0,000000;0,000000;;;;844,510010;113,568939;844,510010;113,568939;844,510010;113,568939
2021-07-07 17:00;2021-07-07 19:00;DK2;0,000000;0,000000;;;;992,559998;133,478577;992,559998;133,478577;992,559998;133,478577
2021-07-07 18:00;2021-07-07 20:00;DK2;0,000000;0,000000;;;;967,650024;130,128693;967,650024;130,128693;967,650024;130,128693
2021-07-07 19:00;2021-07-07 21:00;DK2;0,000000;0,000000;;;;896,859985;120,608925;896,859985;120,608925;896,859985;120,608925
2021-07-07 20:00;2021-07-07 22:00;DK2;0,000000;0,000000;;;;854,469971;114,908356;854,469971;114,908356;854,469971;114,908356
2021-07-07 21:00;2021-07-07 23:00;DK2;0,000000;0,000000;;;;770,739990;103,648415;770,739990;103,648415;770,739990;103,648415
2021-07-07 22:00;2021-07-08 00:00;DK2;0,000000;0,000000;;;;664,340027;89,333832;664,340027;89,333832;664,340027;89,333832
2021-07-07 23:00;2021-07-08 01:00;DK2;0,000000;0,000000;;;;327,190002;83,074257;617,789978;43,997257;327,190002;43,997257
2021-07-08 00:00;2021-07-08 02:00;DK2;0,000000;0,000000;;;;319,750000;80,374092;597,710022;42,996799;319,750000;42,996799
2021-07-08 01:00;2021-07-08 03:00;DK2;0,000000;0,000000;;;;297,440002;79,614342;592,059998;39,996773;297,440002;39,996773
2021-07-08 02:00;2021-07-08 04:00;DK2;0,000000;0,000000;;;;291,720001;79,485252;591,099976;39,227604;291,720001;39,227604
2021-07-08 03:00;2021-07-08 05:00;DK2;0,000000;0,000000;;;;291,640015;82,454346;613,179993;39,216846;291,640015;39,216846
2021-07-08 04:00;2021-07-08 06:00;DK2;0,000000;0,000000;;;;349,500000;105,912651;787,630005;46,997284;349,500000;46,997284
2021-07-08 05:00;2021-07-08 07:00;DK2;0,000000;0,000000;;;;349,500000;120,451553;895,750000;46,997284;349,500000;46,997284
2021-07-08 06:00;2021-07-08 08:00;DK2;0,000000;0,000000;;;;371,809998;121,681953;904,900024;49,997311;371,809998;49,997311
2021-07-08 07:00;2021-07-08 09:00;DK2;0,000000;0,000000;;;;408,989990;117,922173;876,940002;54,996906;408,989990;54,996906
2021-07-08 08:00;2021-07-08 10:00;DK2;0,000000;0,000000;;;;408,989990;110,003227;818,049988;54,996906;408,989990;54,996906
2021-07-08 09:00;2021-07-08 11:00;DK2;0,000000;0,000000;;;;805,780029;108,353279;805,780029;108,353279;805,780029;108,353279
2021-07-08 10:00;2021-07-08 12:00;DK2;0,000000;0,000000;;;;781,309998;105,062798;781,309998;105,062798;781,309998;105,062798
2021-07-08 11:00;2021-07-08 13:00;DK2;0,000000;0,000000;;;;764,429993;102,792946;764,429993;102,792946;764,429993;102,792946
2021-07-08 12:00;2021-07-08 14:00;DK2;0,000000;0,000000;;;;795,590027;106,983032;795,590027;106,983032;795,590027;106,983032
2021-07-08 13:00;2021-07-08 15:00;DK2;0,000000;0,000000;;;;860,280029;115,681900;860,280029;115,681900;860,280029;115,681900
2021-07-08 14:00;2021-07-08 16:00;DK2;0,000000;0,000000;;;;874,489990;117,592720;874,489990;117,592720;874,489990;117,592720
2021-07-08 15:00;2021-07-08 17:00;DK2;0,000000;0,000000;;;;916,799988;123,282143;916,799988;123,282143;916,799988;123,282143
2021-07-08 16:00;2021-07-08 18:00;DK2;0,000000;0,000000;;;;1026,109985;137,981064;1026,109985;137,981064;1026,109985;137,981064
2021-07-08 17:00;2021-07-08 19:00;DK2;15,900000;0,000000;;;;1116,420044;150,125061;1116,420044;149,990585;1115,420044;150,125061
2021-07-08 18:00;2021-07-08 20:00;DK2;0,000000;0,000000;;;;1093,109985;146,990555;1093,109985;146,990555;1093,109985;146,990555
2021-07-08 19:00;2021-07-08 21:00;DK2;0,000000;0,000000;;;;922,820007;124,091652;922,820007;124,091652;922,820007;124,091652
2021-07-08 20:00;2021-07-08 22:00;DK2;0,000000;0,000000;;;;825,700012;111,031921;825,700012;111,031921;825,700012;111,031921
2021-07-08 21:00;2021-07-08 23:00;DK2;0,000000;0,000000;;;;719,070007;96,693382;719,070007;96,693382;719,070007;96,693382
2021-07-08 22:00;2021-07-09 00:00;DK2;0,000000;0,000000;;;;654,150024;87,962402;654,150024;87,962402;654,150024;87,962402
2021-07-08 23:00;2021-07-09 01:00;DK2;0,000000;0,000000;;;;580,539978;78,064194;580,539978;78,064194;580,539978;78,064194
2021-07-09 00:00;2021-07-09 02:00;DK2;0,000000;0,000000;;;;571,390015;76,833809;571,390015;76,833809;571,390015;76,833809
2021-07-09 01:00;2021-07-09 03:00;DK2;0,000000;0,000000;;;;558,820007;75,143547;558,820007;75,143547;558,820007;75,143547
2021-07-09 02:00;2021-07-09 04:00;DK2;0,000000;0,000000;;;;559,489990;75,233635;559,489990;75,233635;559,489990;75,233635
2021-07-09 03:00;2021-07-09 05:00;DK2;0,000000;0,000000;;;;578,599976;77,803329;578,599976;77,803329;578,599976;77,803329
2021-07-09 04:00;2021-07-09 06:00;DK2;0,000000;0,000000;;;;690,659973;92,871841;690,659973;92,871841;690,659973;92,871841
2021-07-09 05:00;2021-07-09 07:00;DK2;0,000000;0,000000;;;;777,000000;104,481827;777,000000;104,481827;777,000000;104,481827
2021-07-09 06:00;2021-07-09 08:00;DK2;0,000000;0,000000;;;;802,880005;107,961868;802,880005;107,961868;802,880005;107,961868
2021-07-09 07:00;2021-07-09 09:00;DK2;0,000000;0,000000;;;;777,960022;104,610916;777,960022;104,610916;777,960022;104,610916
2021-07-09 08:00;2021-07-09 10:00;DK2;0,000000;0,000000;;;;784,210022;105,451340;784,210022;105,451340;784,210022;105,451340
2021-07-09 09:00;2021-07-09 11:00;DK2;0,000000;0,000000;;;;468,470001;102,372017;761,309998;62,994339;468,470001;62,994339
2021-07-09 10:00;2021-07-09 12:00;DK2;0,000000;0,000000;;;;431,290009;94,992401;706,429993;57,994808;431,290009;57,994808
2021-07-09 11:00;2021-07-09 13:00;DK2;0,000000;0,000000;;;;431,290009;91,913078;683,530029;57,994808;431,290009;57,994808
2021-07-09 12:00;2021-07-09 14:00;DK2;0,000000;0,000000;;;;468,470001;86,992889;646,940002;62,994339;468,470001;62,994339
2021-07-09 13:00;2021-07-09 15:00;DK2;0,000000;0,000000;;;;618,760010;83,203575;618,760010;83,203575;618,760010;83,203575
2021-07-09 14:00;2021-07-09 16:00;DK2;8,300000;0,000000;;;;647,539978;87,073570;647,539978;82,493576;613,479980;87,073570
2021-07-09 15:00;2021-07-09 17:00;DK2;0,000000;0,000000;;;;655,489990;88,142593;655,489990;88,142593;655,489990;88,142593
2021-07-09 16:00;2021-07-09 18:00;DK2;0,000000;0,000000;;;;702,489990;94,462601;702,489990;94,462601;702,489990;94,462601
2021-07-09 17:00;2021-07-09 19:00;DK2;0,000000;0,000000;;;;726,359985;97,672356;726,359985;97,672356;726,359985;97,672356
2021-07-09 18:00;2021-07-09 20:00;DK2;0,000000;0,000000;;;;423,859985;98,242500;730,599976;56,995712;423,859985;56,995712
2021-07-09 19:00;2021-07-09 21:00;DK2;0,000000;0,000000;;;;405,559998;98,422684;731,940002;54,534943;405,559998;54,534943
2021-07-09 20:00;2021-07-09 22:00;DK2;0,000000;0,000000;;;;314,470001;96,682671;719,000000;42,286228;314,470001;42,286228
