HourUTC;HourDK;PriceArea;ConsumerType_DE35;TotalCon
2021-03-16 13:00;2021-03-16 14:00;DK2;123;6976
2021-03-16 14:00;2021-03-16 15:00;DK2;123;7165
2021-03-16 15:00;2021-03-16 16:00;DK2;123;7891
2021-03-16 16:00;2021-03-16 17:00;DK2;123;9764
2021-03-16 17:00;2021-03-16 18:00;DK2;123;11145
2021-03-16 18:00;2021-03-16 19:00;DK2;123;11147
2021-03-16 19:00;2021-03-16 20:00;DK2;123;10601
2021-03-16 20:00;2021-03-16 21:00;DK2;123;10309
2021-03-16 21:00;2021-03-16 22:00;DK2;123;9855
2021-03-16 22:00;2021-03-16 23:00;DK2;123;9374
2021-03-16 23:00;2021-03-17 00:00;DK2;123;9194
2021-03-17 00:00;2021-03-17 01:00;DK2;123;9222
2021-03-17 01:00;2021-03-17 02:00;DK2;123;9274
2021-03-17 02:00;2021-03-17 03:00;DK2;123;9459
2021-03-17 03:00;2021-03-17 04:00;DK2;123;9535
2021-03-17 04:00;2021-03-17 05:00;DK2;123;9983
2021-03-17 05:00;2021-03-17 06:00;DK2;123;10967
2021-03-17 06:00;2021-03-17 07:00;DK2;123;11361
2021-03-17 07:00;2021-03-17 08:00;DK2;123;10510
2021-03-17 08:00;2021-03-17 09:00;DK2;123;9318
2021-03-17 09:00;2021-03-17 10:00;DK2;123;8294
2021-03-17 10:00;2021-03-17 11:00;DK2;123;7583
2021-03-17 11:00;2021-03-17 12:00;DK2;123;7186
2021-03-17 12:00;2021-03-17 13:00;DK2;123;7167
2021-03-17 13:00;2021-03-17 14:00;DK2;123;7049
2021-03-17 14:00;2021-03-17 15:00;DK2;123;7245
2021-03-17 15:00;2021-03-17 16:00;DK2;123;7938
2021-03-17 16:00;2021-03-17 17:00;DK2;123;9864
2021-03-17 17:00;2021-03-17 18:00;DK2;123;11168
2021-03-17 18:00;2021-03-17 19:00;DK2;123;11266
2021-03-17 19:00;2021-03-17 20:00;DK2;123;10772
2021-03-17 20:00;2021-03-17 21:00;DK2;123;10122
2021-03-17 21:00;2021-03-17 22:00;DK2;123;9561
2021-03-17 22:00;2021-03-17 23:00;DK2;123;9039
2021-03-17 23:00;2021-03-18 00:00;DK2;123;8919
2021-03-18 00:00;2021-03-18 01:00;DK2;123;8917
2021-03-18 01:00;2021-03-18 02:00;DK2;123;9153
2021-03-18 02:00;2021-03-18 03:00;DK2;123;9374
2021-03-18 03:00;2021-03-18 04:00;DK2;123;9709
2021-03-18 04:00;2021-03-18 05:00;DK2;123;10423
2021-03-18 05:00;2021-03-18 06:00;DK2;123;11528
2021-03-18 06:00;2021-03-18 07:00;DK2;123;11623
2021-03-18 07:00;2021-03-18 08:00;DK2;123;10363
2021-03-18 08:00;2021-03-18 09:00;DK2;123;9190
2021-03-18 09:00;2021-03-18 10:00;DK2;123;8142
2021-03-18 10:00;2021-03-18 11:00;DK2;123;7546
2021-03-18 11:00;2021-03-18 12:00;DK2;123;7339
2021-03-18 12:00;2021-03-18 13:00;DK2;123;7295
2021-03-18 13:00;2021-03-18 14:00;DK2;123;7275
2021-03-18 14:00;2021-03-18 15:00;DK2;123;7715
2021-03-18 15:00;2021-03-18 16:00;DK2;123;8513
2021-03-18 16:00;2021-03-18 17:00;DK2;123;10397
2021-03-18 17:00;2021-03-18 18:00;DK2;123;11674
2021-03-18 18:00;2021-03-18 19:00;DK2;123;11708
2021-03-18 19:00;2021-03-18 20:00;DK2;123;11279
2021-03-18 20:00;2021-03-18 21:00;DK2;123;10706
2021-03-18 21:00;2021-03-18 22:00;DK2;123;10048
2021-03-18 22:00;2021-03-18 23:00;DK2;123;9662
2021-03-18 23:00;2021-03-19 00:00;DK2;123;9529
2021-03-19 00:00;2021-03-19 01:00;DK2;123;9418
2021-03-19 01:00;2021-03-19 02:00;DK2;123;9420
2021-03-19 02:00;2021-03-19 03:00;DK2;123;9459
2021-03-19 03:00;2021-03-19 04:00;DK2;123;9669
2021-03-19 04:00;2021-03-19 05:00;DK2;123;10130
2021-03-19 05:00;2021-03-19 06:00;DK2;123;11120
2021-03-19 06:00;2021-03-19 07:00;DK2;123;11813
2021-03-19 07:00;2021-03-19 08:00;DK2;123;11840
2021-03-19 08:00;2021-03-19 09:00;DK2;123;11192
2021-03-19 09:00;2021-03-19 10:00;DK2;123;10048
2021-03-19 10:00;2021-03-19 11:00;DK2;123;9226
2021-03-19 11:00;2021-03-19 12:00;DK2;123;8653
2021-03-19 12:00;2021-03-19 13:00;DK2;123;8252
2021-03-19 13:00;2021-03-19 14:00;DK2;123;8142
2021-03-19 14:00;2021-03-19 15:00;DK2;123;8263
2021-03-19 15:00;2021-03-19 16:00;DK2;123;9042
2021-03-19 16:00;2021-03-19 17:00;DK2;123;10869
2021-03-19 17:00;2021-03-19 18:00;DK2;123;12334
2021-03-19 18:00;2021-03-19 19:00;DK2;123;12326
2021-03-19 19:00;2021-03-19 20:00;DK2;123;11705
2021-03-19 20:00;2021-03-19 21:00;DK2;123;11233
2021-03-19 21:00;2021-03-19 22:00;DK2;123;11001
2021-03-19 22:00;2021-03-19 23:00;DK2;123;10665
2021-03-19 23:00;2021-03-20 00:00;DK2;123;10421
2021-03-20 00:00;2021-03-20 01:00;DK2;123;10220
2021-03-20 01:00;2021-03-20 02:00;DK2;123;10077
2021-03-20 02:00;2021-03-20 03:00;DK2;123;10115
2021-03-20 03:00;2021-03-20 04:00;DK2;123;10103
2021-03-20 04:00;2021-03-20 05:00;DK2;123;10130
2021-03-20 05:00;2021-03-20 06:00;DK2;123;10637
2021-03-20 06:00;2021-03-20 07:00;DK2;123;11141
2021-03-20 07:00;2021-03-20 08:00;DK2;123;11598
2021-03-20 08:00;2021-03-20 09:00;DK2;123;11439
2021-03-20 09:00;2021-03-20 10:00;DK2;123;11308
2021-03-20 10:00;2021-03-20 11:00;DK2;123;11105
2021-03-20 11:00;2021-03-20 12:00;DK2;123;10948
2021-03-20 12:00;2021-03-20 13:00;DK2;123;10897
2021-03-20 13:00;2021-03-20 14:00;DK2;123;10917
2021-03-20 14:00;2021-03-20 15:00;DK2;123;10810
2021-03-20 15:00;2021-03-20 16:00;DK2;123;11060
2021-03-20 16:00;2021-03-20 17:00;DK2;123;12171
2021-03-20 17:00;2021-03-20 18:00;DK2;123;12482
2021-03-20 18:00;2021-03-20 19:00;DK2;123;11687
2021-03-20 19:00;2021-03-20 20:00;DK2;123;10776
2021-03-20 20:00;2021-03-20 21:00;DK2;123;10149
2021-03-20 21:00;2021-03-20 22:00;DK2;123;9583
2021-03-20 22:00;2021-03-20 23:00;DK2;123;9002
2021-03-20 23:00;2021-03-21 00:00;DK2;123;8582
2021-03-21 00:00;2021-03-21 01:00;DK2;123;8369
2021-03-21 01:00;2021-03-21 02:00;DK2;123;8157
2021-03-21 02:00;2021-03-21 03:00;DK2;123;8166
2021-03-21 03:00;2021-03-21 04:00;DK2;123;8141
2021-03-21 04:00;2021-03-21 05:00;DK2;123;8384
2021-03-21 05:00;2021-03-21 06:00;DK2;123;8838
2021-03-21 06:00;2021-03-21 07:00;DK2;123;9107
2021-03-21 07:00;2021-03-21 08:00;DK2;123;9310
2021-03-21 08:00;2021-03-21 09:00;DK2;123;8950
2021-03-21 09:00;2021-03-21 10:00;DK2;123;8513
2021-03-21 10:00;2021-03-21 11:00;DK2;123;8119
2021-03-21 11:00;2021-03-21 12:00;DK2;123;7839
2021-03-21 12:00;2021-03-21 13:00;DK2;123;7561
2021-03-21 13:00;2021-03-21 14:00;DK2;123;7305
2021-03-21 14:00;2021-03-21 15:00;DK2;123;7347
2021-03-21 15:00;2021-03-21 16:00;DK2;123;8312
2021-03-21 16:00;2021-03-21 17:00;DK2;123;9949
2021-03-21 17:00;2021-03-21 18:00;DK2;123;11151
2021-03-21 18:00;2021-03-21 19:00;DK2;123;11152
2021-03-21 19:00;2021-03-21 20:00;DK2;123;10474
2021-03-21 20:00;2021-03-21 21:00;DK2;123;9973
2021-03-21 21:00;2021-03-21 22:00;DK2;123;9422
2021-03-21 22:00;2021-03-21 23:00;DK2;123;8993
2021-03-21 23:00;2021-03-22 00:00;DK2;123;8780
2021-03-22 00:00;2021-03-22 01:00;DK2;123;8767
2021-03-22 01:00;2021-03-22 02:00;DK2;123;8894
2021-03-22 02:00;2021-03-22 03:00;DK2;123;9070
2021-03-22 03:00;2021-03-22 04:00;DK2;123;9305
2021-03-22 04:00;2021-03-22 05:00;DK2;123;9658
2021-03-22 05:00;2021-03-22 06:00;DK2;123;10706
2021-03-22 06:00;2021-03-22 07:00;DK2;123;11020
2021-03-22 07:00;2021-03-22 08:00;DK2;123;10011
2021-03-22 08:00;2021-03-22 09:00;DK2;123;8667
2021-03-22 09:00;2021-03-22 10:00;DK2;123;7737
2021-03-22 10:00;2021-03-22 11:00;DK2;123;7099
2021-03-22 11:00;2021-03-22 12:00;DK2;123;6781
2021-03-22 12:00;2021-03-22 13:00;DK2;123;6632
2021-03-22 13:00;2021-03-22 14:00;DK2;123;6790
2021-03-22 14:00;2021-03-22 15:00;DK2;123;7141
2021-03-22 15:00;2021-03-22 16:00;DK2;123;7947
2021-03-22 16:00;2021-03-22 17:00;DK2;123;9601
2021-03-22 17:00;2021-03-22 18:00;DK2;123;10655
2021-03-22 18:00;2021-03-22 19:00;DK2;123;10216
2021-03-22 19:00;2021-03-22 20:00;DK2;123;9431
2021-03-22 20:00;2021-03-22 21:00;DK2;123;8854
2021-03-22 21:00;2021-03-22 22:00;DK2;123;8232
2021-03-22 22:00;2021-03-22 23:00;DK2;123;7636
2021-03-22 23:00;2021-03-23 00:00;DK2;123;7423
2021-03-23 00:00;2021-03-23 01:00;DK2;123;7298
2021-03-23 01:00;2021-03-23 02:00;DK2;123;7294
2021-03-23 02:00;2021-03-23 03:00;DK2;123;7346
2021-03-23 03:00;2021-03-23 04:00;DK2;123;7513
2021-03-23 04:00;2021-03-23 05:00;DK2;123;7969
2021-03-23 05:00;2021-03-23 06:00;DK2;123;8896
2021-03-23 06:00;2021-03-23 07:00;DK2;123;9644
2021-03-23 07:00;2021-03-23 08:00;DK2;123;9448
2021-03-23 08:00;2021-03-23 09:00;DK2;123;9010
2021-03-23 09:00;2021-03-23 10:00;DK2;123;8573
2021-03-23 10:00;2021-03-23 11:00;DK2;123;8320
2021-03-23 11:00;2021-03-23 12:00;DK2;123;8129
2021-03-23 12:00;2021-03-23 13:00;DK2;123;7977
2021-03-23 13:00;2021-03-23 14:00;DK2;123;7976
2021-03-23 14:00;2021-03-23 15:00;DK2;123;8156
2021-03-23 15:00;2021-03-23 16:00;DK2;123;8952
2021-03-23 16:00;2021-03-23 17:00;DK2;123;10498
2021-03-23 17:00;2021-03-23 18:00;DK2;123;11163
2021-03-23 18:00;2021-03-23 19:00;DK2;123;10749
2021-03-23 19:00;2021-03-23 20:00;DK2;123;9948
2021-03-23 20:00;2021-03-23 21:00;DK2;123;9284
2021-03-23 21:00;2021-03-23 22:00;DK2;123;8617
2021-03-23 22:00;2021-03-23 23:00;DK2;123;7979
2021-03-23 23:00;2021-03-24 00:00;DK2;123;7578
2021-03-24 00:00;2021-03-24 01:00;DK2;123;7389
2021-03-24 01:00;2021-03-24 02:00;DK2;123;7442
2021-03-24 02:00;2021-03-24 03:00;DK2;123;7580
2021-03-24 03:00;2021-03-24 04:00;DK2;123;7650
2021-03-24 04:00;2021-03-24 05:00;DK2;123;8047
2021-03-24 05:00;2021-03-24 06:00;DK2;123;9074
2021-03-24 06:00;2021-03-24 07:00;DK2;123;9487
2021-03-24 07:00;2021-03-24 08:00;DK2;123;9038
2021-03-24 08:00;2021-03-24 09:00;DK2;123;8213
2021-03-24 09:00;2021-03-24 10:00;DK2;123;7309
2021-03-24 10:00;2021-03-24 11:00;DK2;123;6894
2021-03-24 11:00;2021-03-24 12:00;DK2;123;6598
2021-03-24 12:00;2021-03-24 13:00;DK2;123;6400
2021-03-24 13:00;2021-03-24 14:00;DK2;123;6460
2021-03-24 14:00;2021-03-24 15:00;DK2;123;6783
2021-03-24 15:00;2021-03-24 16:00;DK2;123;7524
2021-03-24 16:00;2021-03-24 17:00;DK2;123;9305
2021-03-24 17:00;2021-03-24 18:00;DK2;123;10064
2021-03-24 18:00;2021-03-24 19:00;DK2;123;9711
2021-03-24 19:00;2021-03-24 20:00;DK2;123;8868
2021-03-24 20:00;2021-03-24 21:00;DK2;123;8392
2021-03-24 21:00;2021-03-24 22:00;DK2;123;7726
2021-03-24 22:00;2021-03-24 23:00;DK2;123;7183
2021-03-24 23:00;2021-03-25 00:00;DK2;123;6956
2021-03-25 00:00;2021-03-25 01:00;DK2;123;6838
2021-03-25 01:00;2021-03-25 02:00;DK2;123;6808
2021-03-25 02:00;2021-03-25 03:00;DK2;123;6830
2021-03-25 03:00;2021-03-25 04:00;DK2;123;7109
2021-03-25 04:00;2021-03-25 05:00;DK2;123;7719
2021-03-25 05:00;2021-03-25 06:00;DK2;123;8887
2021-03-25 06:00;2021-03-25 07:00;DK2;123;8997
2021-03-25 07:00;2021-03-25 08:00;DK2;123;7986
2021-03-25 08:00;2021-03-25 09:00;DK2;123;7102
2021-03-25 09:00;2021-03-25 10:00;DK2;123;6290
2021-03-25 10:00;2021-03-25 11:00;DK2;123;5921
2021-03-25 11:00;2021-03-25 12:00;DK2;123;5652
2021-03-25 12:00;2021-03-25 13:00;DK2;123;5374
2021-03-25 13:00;2021-03-25 14:00;DK2;123;5275
2021-03-25 14:00;2021-03-25 15:00;DK2;123;5369
2021-03-25 15:00;2021-03-25 16:00;DK2;123;5934
2021-03-25 16:00;2021-03-25 17:00;DK2;123;7821
2021-03-25 17:00;2021-03-25 18:00;DK2;123;9061
2021-03-25 18:00;2021-03-25 19:00;DK2;123;9119
2021-03-25 19:00;2021-03-25 20:00;DK2;123;8672
2021-03-25 20:00;2021-03-25 21:00;DK2;123;8196
2021-03-25 21:00;2021-03-25 22:00;DK2;123;7699
2021-03-25 22:00;2021-03-25 23:00;DK2;123;7111
2021-03-25 23:00;2021-03-26 00:00;DK2;123;6776
2021-03-26 00:00;2021-03-26 01:00;DK2;123;6582
2021-03-26 01:00;2021-03-26 02:00;DK2;123;6522
2021-03-26 02:00;2021-03-26 03:00;DK2;123;6517
2021-03-26 03:00;2021-03-26 04:00;DK2;123;6690
2021-03-26 04:00;2021-03-26 05:00;DK2;123;7271
2021-03-26 05:00;2021-03-26 06:00;DK2;123;8301
2021-03-26 06:00;2021-03-26 07:00;DK2;123;8515
2021-03-26 07:00;2021-03-26 08:00;DK2;123;7572
2021-03-26 08:00;2021-03-26 09:00;DK2;123;6667
2021-03-26 09:00;2021-03-26 10:00;DK2;123;6030
2021-03-26 10:00;2021-03-26 11:00;DK2;123;5667
2021-03-26 11:00;2021-03-26 12:00;DK2;123;5572
2021-03-26 12:00;2021-03-26 13:00;DK2;123;5534
2021-03-26 13:00;2021-03-26 14:00;DK2;123;5717
2021-03-26 14:00;2021-03-26 15:00;DK2;123;5853
2021-03-26 15:00;2021-03-26 16:00;DK2;123;6450
2021-03-26 16:00;2021-03-26 17:00;DK2;123;7977
2021-03-26 17:00;2021-03-26 18:00;DK2;123;8940
2021-03-26 18:00;2021-03-26 19:00;DK2;123;8695
2021-03-26 19:00;2021-03-26 20:00;DK2;123;8103
2021-03-26 20:00;2021-03-26 21:00;DK2;123;7628
2021-03-26 21:00;2021-03-26 22:00;DK2;123;7167
2021-03-26 22:00;2021-03-26 23:00;DK2;123;6845
2021-03-26 23:00;2021-03-27 00:00;DK2;123;6554
2021-03-27 00:00;2021-03-27 01:00;DK2;123;6325
2021-03-27 01:00;2021-03-27 02:00;DK2;123;6288
2021-03-27 02:00;2021-03-27 03:00;DK2;123;6340
2021-03-27 03:00;2021-03-27 04:00;DK2;123;6408
2021-03-27 04:00;2021-03-27 05:00;DK2;123;6587
2021-03-27 05:00;2021-03-27 06:00;DK2;123;7069
2021-03-27 06:00;2021-03-27 07:00;DK2;123;7736
2021-03-27 07:00;2021-03-27 08:00;DK2;123;8441
2021-03-27 08:00;2021-03-27 09:00;DK2;123;8719
2021-03-27 09:00;2021-03-27 10:00;DK2;123;8948
2021-03-27 10:00;2021-03-27 11:00;DK2;123;8836
2021-03-27 11:00;2021-03-27 12:00;DK2;123;8842
2021-03-27 12:00;2021-03-27 13:00;DK2;123;8856
2021-03-27 13:00;2021-03-27 14:00;DK2;123;8560
2021-03-27 14:00;2021-03-27 15:00;DK2;123;8320
2021-03-27 15:00;2021-03-27 16:00;DK2;123;8601
2021-03-27 16:00;2021-03-27 17:00;DK2;123;9944
2021-03-27 17:00;2021-03-27 18:00;DK2;123;10775
2021-03-27 18:00;2021-03-27 19:00;DK2;123;10418
2021-03-27 19:00;2021-03-27 20:00;DK2;123;9862
2021-03-27 20:00;2021-03-27 21:00;DK2;123;9340
2021-03-27 21:00;2021-03-27 22:00;DK2;123;8971
2021-03-27 22:00;2021-03-27 23:00;DK2;123;8508
2021-03-27 23:00;2021-03-28 00:00;DK2;123;8099
2021-03-28 00:00;2021-03-28 01:00;DK2;123;7985
2021-03-28 01:00;2021-03-28 03:00;DK2;123;7969
2021-03-28 02:00;2021-03-28 04:00;DK2;123;8020
2021-03-28 03:00;2021-03-28 05:00;DK2;123;8143
2021-03-28 04:00;2021-03-28 06:00;DK2;123;8394
2021-03-28 05:00;2021-03-28 07:00;DK2;123;8878
2021-03-28 06:00;2021-03-28 08:00;DK2;123;9348
2021-03-28 07:00;2021-03-28 09:00;DK2;123;9536
2021-03-28 08:00;2021-03-28 10:00;DK2;123;9059
2021-03-28 09:00;2021-03-28 11:00;DK2;123;8803
2021-03-28 10:00;2021-03-28 12:00;DK2;123;8556
2021-03-28 11:00;2021-03-28 13:00;DK2;123;8521
2021-03-28 12:00;2021-03-28 14:00;DK2;123;8703
2021-03-28 13:00;2021-03-28 15:00;DK2;123;8784
2021-03-28 14:00;2021-03-28 16:00;DK2;123;9184
2021-03-28 15:00;2021-03-28 17:00;DK2;123;10150
2021-03-28 16:00;2021-03-28 18:00;DK2;123;10490
2021-03-28 17:00;2021-03-28 19:00;DK2;123;10168
2021-03-28 18:00;2021-03-28 20:00;DK2;123;9524
2021-03-28 19:00;2021-03-28 21:00;DK2;123;8920
2021-03-28 20:00;2021-03-28 22:00;DK2;123;8255
2021-03-28 21:00;2021-03-28 23:00;DK2;123;7584
2021-03-28 22:00;2021-03-29 00:00;DK2;123;7035
2021-03-28 23:00;2021-03-29 01:00;DK2;123;6848
2021-03-29 00:00;2021-03-29 02:00;DK2;123;6667
2021-03-29 01:00;2021-03-29 03:00;DK2;123;6655
2021-03-29 02:00;2021-03-29 04:00;DK2;123;6650
2021-03-29 03:00;2021-03-29 05:00;DK2;123;6986
2021-03-29 04:00;2021-03-29 06:00;DK2;123;7509
2021-03-29 05:00;2021-03-29 07:00;DK2;123;8179
2021-03-29 06:00;2021-03-29 08:00;DK2;123;8652
2021-03-29 07:00;2021-03-29 09:00;DK2;123;8757
2021-03-29 08:00;2021-03-29 10:00;DK2;123;8609
2021-03-29 09:00;2021-03-29 11:00;DK2;123;8251
2021-03-29 10:00;2021-03-29 12:00;DK2;123;8044
2021-03-29 11:00;2021-03-29 13:00;DK2;123;7887
2021-03-29 12:00;2021-03-29 14:00;DK2;123;7606
2021-03-29 13:00;2021-03-29 15:00;DK2;123;7475
2021-03-29 14:00;2021-03-29 16:00;DK2;123;7928
2021-03-29 15:00;2021-03-29 17:00;DK2;123;9021
2021-03-29 16:00;2021-03-29 18:00;DK2;123;9660
2021-03-29 17:00;2021-03-29 19:00;DK2;123;9428
2021-03-29 18:00;2021-03-29 20:00;DK2;123;8970
2021-03-29 19:00;2021-03-29 21:00;DK2;123;8354
2021-03-29 20:00;2021-03-29 22:00;DK2;123;7718
2021-03-29 21:00;2021-03-29 23:00;DK2;123;7036
2021-03-29 22:00;2021-03-30 00:00;DK2;123;6613
2021-03-29 23:00;2021-03-30 01:00;DK2;123;6335
2021-03-30 00:00;2021-03-30 02:00;DK2;123;6272
2021-03-30 01:00;2021-03-30 03:00;DK2;123;6182
2021-03-30 02:00;2021-03-30 04:00;DK2;123;6280
2021-03-30 03:00;2021-03-30 05:00;DK2;123;6684
2021-03-30 04:00;2021-03-30 06:00;DK2;123;7288
2021-03-30 05:00;2021-03-30 07:00;DK2;123;7935
2021-03-30 06:00;2021-03-30 08:00;DK2;123;7685
2021-03-30 07:00;2021-03-30 09:00;DK2;123;7108
2021-03-30 08:00;2021-03-30 10:00;DK2;123;6269
2021-03-30 09:00;2021-03-30 11:00;DK2;123;5729
2021-03-30 10:00;2021-03-30 12:00;DK2;123;5234
2021-03-30 11:00;2021-03-30 13:00;DK2;123;4954
2021-03-30 12:00;2021-03-30 14:00;DK2;123;4764
2021-03-30 13:00;2021-03-30 15:00;DK2;123;4680
2021-03-30 14:00;2021-03-30 16:00;DK2;123;4946
2021-03-30 15:00;2021-03-30 17:00;DK2;123;6094
2021-03-30 16:00;2021-03-30 18:00;DK2;123;6911
2021-03-30 17:00;2021-03-30 19:00;DK2;123;7144
2021-03-30 18:00;2021-03-30 20:00;DK2;123;7153
2021-03-30 19:00;2021-03-30 21:00;DK2;123;6824
2021-03-30 20:00;2021-03-30 22:00;DK2;123;6427
2021-03-30 21:00;2021-03-30 23:00;DK2;123;6004
2021-03-30 22:00;2021-03-31 00:00;DK2;123;5697
2021-03-30 23:00;2021-03-31 01:00;DK2;123;5651
2021-03-31 00:00;2021-03-31 02:00;DK2;123;5755
2021-03-31 01:00;2021-03-31 03:00;DK2;123;5998
2021-03-31 02:00;2021-03-31 04:00;DK2;123;6231
2021-03-31 03:00;2021-03-31 05:00;DK2;123;6690
2021-03-31 04:00;2021-03-31 06:00;DK2;123;7464
2021-03-31 05:00;2021-03-31 07:00;DK2;123;7994
2021-03-31 06:00;2021-03-31 08:00;DK2;123;7836
2021-03-31 07:00;2021-03-31 09:00;DK2;123;7231
2021-03-31 08:00;2021-03-31 10:00;DK2;123;6378
2021-03-31 09:00;2021-03-31 11:00;DK2;123;5752
2021-03-31 10:00;2021-03-31 12:00;DK2;123;5286
2021-03-31 11:00;2021-03-31 13:00;DK2;123;4984
2021-03-31 12:00;2021-03-31 14:00;DK2;123;4653
2021-03-31 13:00;2021-03-31 15:00;DK2;123;4488
2021-03-31 14:00;2021-03-31 16:00;DK2;123;4708
2021-03-31 15:00;2021-03-31 17:00;DK2;123;5612
2021-03-31 16:00;2021-03-31 18:00;DK2;123;6578
2021-03-31 17:00;2021-03-31 19:00;DK2;123;6876
2021-03-31 18:00;2021-03-31 20:00;DK2;123;6940
2021-03-31 19:00;2021-03-31 21:00;DK2;123;6670
2021-03-31 20:00;2021-03-31 22:00;DK2;123;6257
2021-03-31 21:00;2021-03-31 23:00;DK2;123;5848
2021-03-31 22:00;2021-04-01 00:00;DK2;123;5384
2021-03-31 23:00;2021-04-01 01:00;DK2;123;5096
2021-04-01 00:00;2021-04-01 02:00;DK2;123;5047
2021-04-01 01:00;2021-04-01 03:00;DK2;123;5090
2021-04-01 02:00;2021-04-01 04:00;DK2;123;5174
2021-04-01 03:00;2021-04-01 05:00;DK2;123;5401
2021-04-01 04:00;2021-04-01 06:00;DK2;123;5820
2021-04-01 05:00;2021-04-01 07:00;DK2;123;6643
2021-04-01 06:00;2021-04-01 08:00;DK2;123;7716
2021-04-01 07:00;2021-04-01 09:00;DK2;123;8442
2021-04-01 08:00;2021-04-01 10:00;DK2;123;8595
2021-04-01 09:00;2021-04-01 11:00;DK2;123;8722
2021-04-01 10:00;2021-04-01 12:00;DK2;123;8746
2021-04-01 11:00;2021-04-01 13:00;DK2;123;8560
2021-04-01 12:00;2021-04-01 14:00;DK2;123;8281
2021-04-01 13:00;2021-04-01 15:00;DK2;123;7826
2021-04-01 14:00;2021-04-01 16:00;DK2;123;7802
2021-04-01 15:00;2021-04-01 17:00;DK2;123;8359
2021-04-01 16:00;2021-04-01 18:00;DK2;123;8773
2021-04-01 17:00;2021-04-01 19:00;DK2;123;8978
2021-04-01 18:00;2021-04-01 20:00;DK2;123;9213
2021-04-01 19:00;2021-04-01 21:00;DK2;123;8949
2021-04-01 20:00;2021-04-01 22:00;DK2;123;8854
2021-04-01 21:00;2021-04-01 23:00;DK2;123;8506
2021-04-01 22:00;2021-04-02 00:00;DK2;123;8317
2021-04-01 23:00;2021-04-02 01:00;DK2;123;8232
2021-04-02 00:00;2021-04-02 02:00;DK2;123;8230
2021-04-02 01:00;2021-04-02 03:00;DK2;123;8269
2021-04-02 02:00;2021-04-02 04:00;DK2;123;8417
2021-04-02 03:00;2021-04-02 05:00;DK2;123;8549
2021-04-02 04:00;2021-04-02 06:00;DK2;123;8637
2021-04-02 05:00;2021-04-02 07:00;DK2;123;9097
2021-04-02 06:00;2021-04-02 08:00;DK2;123;9419
2021-04-02 07:00;2021-04-02 09:00;DK2;123;9470
2021-04-02 08:00;2021-04-02 10:00;DK2;123;9087
2021-04-02 09:00;2021-04-02 11:00;DK2;123;8472
2021-04-02 10:00;2021-04-02 12:00;DK2;123;7849
2021-04-02 11:00;2021-04-02 13:00;DK2;123;7378
2021-04-02 12:00;2021-04-02 14:00;DK2;123;7154
2021-04-02 13:00;2021-04-02 15:00;DK2;123;6843
2021-04-02 14:00;2021-04-02 16:00;DK2;123;6839
2021-04-02 15:00;2021-04-02 17:00;DK2;123;7684
2021-04-02 16:00;2021-04-02 18:00;DK2;123;8261
2021-04-02 17:00;2021-04-02 19:00;DK2;123;8645
2021-04-02 18:00;2021-04-02 20:00;DK2;123;8671
2021-04-02 19:00;2021-04-02 21:00;DK2;123;8351
2021-04-02 20:00;2021-04-02 22:00;DK2;123;8065
2021-04-02 21:00;2021-04-02 23:00;DK2;123;7725
2021-04-02 22:00;2021-04-03 00:00;DK2;123;7466
2021-04-02 23:00;2021-04-03 01:00;DK2;123;7345
2021-04-03 00:00;2021-04-03 02:00;DK2;123;7321
2021-04-03 01:00;2021-04-03 03:00;DK2;123;7345
2021-04-03 02:00;2021-04-03 04:00;DK2;123;7557
2021-04-03 03:00;2021-04-03 05:00;DK2;123;7870
2021-04-03 04:00;2021-04-03 06:00;DK2;123;8415
2021-04-03 05:00;2021-04-03 07:00;DK2;123;8945
2021-04-03 06:00;2021-04-03 08:00;DK2;123;9038
2021-04-03 07:00;2021-04-03 09:00;DK2;123;8799
2021-04-03 08:00;2021-04-03 10:00;DK2;123;8142
2021-04-03 09:00;2021-04-03 11:00;DK2;123;7721
2021-04-03 10:00;2021-04-03 12:00;DK2;123;7355
2021-04-03 11:00;2021-04-03 13:00;DK2;123;7145
2021-04-03 12:00;2021-04-03 14:00;DK2;123;6883
2021-04-03 13:00;2021-04-03 15:00;DK2;123;6721
2021-04-03 14:00;2021-04-03 16:00;DK2;123;6878
2021-04-03 15:00;2021-04-03 17:00;DK2;123;7700
2021-04-03 16:00;2021-04-03 18:00;DK2;123;8400
2021-04-03 17:00;2021-04-03 19:00;DK2;123;8914
2021-04-03 18:00;2021-04-03 20:00;DK2;123;9094
2021-04-03 19:00;2021-04-03 21:00;DK2;123;9002
2021-04-03 20:00;2021-04-03 22:00;DK2;123;8818
2021-04-03 21:00;2021-04-03 23:00;DK2;123;8628
2021-04-03 22:00;2021-04-04 00:00;DK2;123;8388
2021-04-03 23:00;2021-04-04 01:00;DK2;123;8313
2021-04-04 00:00;2021-04-04 02:00;DK2;123;8408
2021-04-04 01:00;2021-04-04 03:00;DK2;123;8489
2021-04-04 02:00;2021-04-04 04:00;DK2;123;8697
2021-04-04 03:00;2021-04-04 05:00;DK2;123;8714
2021-04-04 04:00;2021-04-04 06:00;DK2;123;8976
2021-04-04 05:00;2021-04-04 07:00;DK2;123;9366
2021-04-04 06:00;2021-04-04 08:00;DK2;123;9514
